Date,Region,Product,Customer,Units Sold,Unit Price,Sales
2025-04-01,West,Keyboard,Customer_10,2,45.5,91.0
2025-05-08,North,Smartphone,Customer_8,4,645.0,2580.0
2024-03-31,South,Smartwatch,Customer_23,3,196.43,589.29
2024-03-06,South,Keyboard,Customer_30,4,43.51,174.04
2025-01-07,North,Keyboard,Customer_32,4,45.85,183.4
2025-09-08,North,Keyboard,Customer_7,1,40.86,40.86
2025-09-23,West,Smartphone,Customer_55,1,654.57,654.57
2024-10-08,South,Tablet,Customer_12,3,366.71,1100.13
2025-05-20,Central,Keyboard,Customer_60,2,40.52,81.04
2024-06-14,Central,Keyboard,Customer_44,4,39.05,156.2
2025-11-12,South,Mouse,Customer_41,1,27.08,27.08
2025-05-02,South,Smartwatch,Customer_16,4,237.07,948.28
2025-11-01,South,Smartwatch,Customer_50,1,223.87,223.87
2025-07-29,North,Tablet,Customer_43,4,372.68,1490.72
2025-11-14,West,Smartwatch,Customer_3,1,217.84,217.84
2025-02-13,North,Tablet,Customer_38,6,361.87,2171.22
2024-11-02,South,Smartwatch,Customer_9,1,181.61,181.61
2024-04-25,North,Monitor,Customer_24,1,249.18,249.18
2025-05-07,South,Laptop,Customer_35,4,808.3,3233.2
2025-06-16,West,Headphones,Customer_23,2,94.44,188.88
2025-08-06,North,Laptop,Customer_19,6,849.23,5095.38
2025-12-10,Central,Headphones,Customer_5,4,82.08,328.32
2024-10-31,West,Headphones,Customer_23,1,75.77,75.77
2024-02-07,South,Smartwatch,Customer_26,6,214.11,1284.66
2025-12-27,South,Tablet,Customer_22,2,341.42,682.84
2024-12-16,Central,Smartwatch,Customer_22,4,195.34,781.36
2024-12-15,North,Smartphone,Customer_28,2,615.44,1230.88
2025-06-23,North,Monitor,Customer_32,1,276.87,276.87
2025-05-04,East,Laptop,Customer_46,3,888.02,2664.06
2024-03-20,West,Mouse,Customer_17,3,26.57,79.71
2024-05-18,North,Smartwatch,Customer_28,2,184.53,369.06
2025-09-06,South,Smartphone,Customer_41,2,678.72,1357.44
2025-06-18,North,Smartphone,Customer_54,2,697.66,1395.32
2025-07-27,South,Smartwatch,Customer_9,5,216.63,1083.15
2024-05-13,South,Smartwatch,Customer_44,1,219.94,219.94
2025-07-24,North,Tablet,Customer_28,1,344.72,344.72
2025-11-15,West,Monitor,Customer_56,2,277.19,554.38
2025-07-14,East,Smartphone,Customer_50,3,703.1,2109.3
2024-06-18,South,Smartwatch,Customer_51,3,208.14,624.42
2024-04-03,North,Keyboard,Customer_16,5,43.37,216.85
2025-05-27,North,Smartwatch,Customer_37,1,210.43,210.43
2025-03-02,South,Keyboard,Customer_25,1,44.66,44.66
2025-10-16,Central,Monitor,Customer_25,6,283.65,1701.9
2024-03-03,West,Smartwatch,Customer_43,3,180.77,542.31
2024-05-03,South,Mouse,Customer_45,2,23.48,46.96
2025-02-23,South,Keyboard,Customer_22,5,44.83,224.15
2024-07-30,East,Headphones,Customer_17,1,83.26,83.26
2024-02-07,North,Keyboard,Customer_10,4,37.48,149.92
2024-02-23,East,Smartwatch,Customer_9,2,218.31,436.62
2024-03-17,Central,Keyboard,Customer_43,2,39.28,78.56
2024-12-27,South,Monitor,Customer_58,9,259.09,2331.81
2025-03-30,Central,Keyboard,Customer_16,4,46.92,187.68
2025-06-27,North,Monitor,Customer_34,2,245.34,490.68
2025-09-16,Central,Monitor,Customer_44,3,257.34,772.02
2024-10-19,East,Smartphone,Customer_54,1,571.5,571.5
2024-01-08,South,Smartphone,Customer_35,6,630.07,3780.42
2025-12-20,West,Smartphone,Customer_49,3,595.89,1787.67
2025-10-22,West,Keyboard,Customer_41,7,43.37,303.59
2025-11-06,West,Smartwatch,Customer_59,1,221.58,221.58
2024-01-19,West,Smartwatch,Customer_32,7,206.8,1447.6
2025-08-08,East,Laptop,Customer_20,2,921.48,1842.96
2025-03-17,Central,Laptop,Customer_11,3,795.76,2387.28
2025-06-10,West,Smartphone,Customer_54,3,704.58,2113.74
2025-06-20,South,Smartphone,Customer_35,2,681.16,1362.32
2024-08-07,North,Mouse,Customer_59,4,26.07,104.28
2025-08-21,North,Mouse,Customer_29,3,26.6,79.8
2024-06-06,West,Laptop,Customer_25,2,721.88,1443.76
2025-03-22,West,Headphones,Customer_33,1,80.5,80.5
2024-10-05,West,Keyboard,Customer_9,1,36.53,36.53
2024-02-05,West,Headphones,Customer_44,5,84.42,422.1
2024-05-09,Central,Smartphone,Customer_46,2,626.95,1253.9
2024-04-11,South,Smartphone,Customer_23,2,546.33,1092.66
2025-05-12,West,Mouse,Customer_33,2,27.55,55.1
2024-08-04,East,Tablet,Customer_13,2,370.11,740.22
2025-09-15,South,Smartphone,Customer_46,1,627.77,627.77
2024-09-25,South,Tablet,Customer_45,3,332.55,997.65
2025-08-23,South,Smartwatch,Customer_60,1,229.65,229.65
2024-01-08,South,Tablet,Customer_48,2,384.06,768.12
2024-03-27,West,Monitor,Customer_46,2,272.3,544.6
2025-03-16,Central,Tablet,Customer_17,3,409.6,1228.8
2024-11-25,East,Smartwatch,Customer_57,6,197.13,1182.78
2024-03-05,North,Mouse,Customer_52,3,25.89,77.67
2024-05-18,South,Mouse,Customer_7,4,24.69,98.76
2025-08-11,West,Headphones,Customer_38,1,81.16,81.16
2024-01-25,East,Tablet,Customer_47,7,369.84,2588.88
2025-08-04,South,Tablet,Customer_10,4,403.73,1614.92
2025-04-06,North,Smartwatch,Customer_12,7,214.72,1503.04
2025-12-18,North,Smartwatch,Customer_51,7,199.0,1393.0
2024-02-09,North,Headphones,Customer_15,3,74.02,222.06
2024-05-08,Central,Tablet,Customer_3,2,374.61,749.22
2024-11-24,North,Smartphone,Customer_60,1,545.95,545.95
2024-12-25,West,Tablet,Customer_8,4,327.27,1309.08
2025-08-19,West,Smartwatch,Customer_2,2,201.93,403.86
2025-04-03,South,Laptop,Customer_51,1,874.28,874.28
2024-07-12,East,Smartwatch,Customer_44,2,204.44,408.88
2024-03-29,West,Smartwatch,Customer_49,2,185.22,370.44
2024-05-13,North,Tablet,Customer_11,5,330.8,1654.0
2024-10-29,South,Monitor,Customer_20,3,271.49,814.47
2025-06-28,Central,Keyboard,Customer_4,4,43.9,175.6
2025-10-13,West,Mouse,Customer_17,1,29.54,29.54
2024-04-14,East,Smartwatch,Customer_5,3,182.34,547.02
2025-01-21,West,Laptop,Customer_44,1,888.19,888.19
2025-11-22,Central,Smartphone,Customer_45,4,624.29,2497.16
2025-02-11,Central,Tablet,Customer_22,5,406.28,2031.4
2025-09-04,East,Mouse,Customer_42,1,27.94,27.94
2025-03-01,South,Monitor,Customer_41,2,269.95,539.9
2025-12-14,South,Keyboard,Customer_37,2,43.75,87.5
2025-04-18,East,Smartwatch,Customer_44,6,227.24,1363.44
2024-08-25,South,Monitor,Customer_55,2,261.34,522.68
2025-07-10,North,Tablet,Customer_1,2,397.17,794.34
2024-10-09,North,Keyboard,Customer_58,3,43.42,130.26
2025-05-22,West,Smartwatch,Customer_5,2,198.4,396.8
2024-09-09,South,Laptop,Customer_29,2,878.94,1757.88
2025-05-14,East,Smartwatch,Customer_22,3,213.17,639.51
2024-07-03,West,Headphones,Customer_40,4,84.29,337.16
2024-03-31,Central,Smartphone,Customer_54,3,591.3,1773.9
2024-11-15,West,Tablet,Customer_3,1,326.1,326.1
2024-05-19,North,Mouse,Customer_10,2,24.06,48.12
2024-10-13,South,Tablet,Customer_6,1,383.78,383.78
2024-12-15,West,Tablet,Customer_21,1,350.16,350.16
2025-05-16,East,Monitor,Customer_49,5,254.35,1271.75
2024-11-17,South,Laptop,Customer_60,3,754.67,2264.01
2025-08-31,East,Smartwatch,Customer_2,1,208.16,208.16
2025-05-20,South,Smartphone,Customer_1,3,706.35,2119.05
2025-08-05,West,Laptop,Customer_9,1,806.03,806.03
2025-10-01,South,Laptop,Customer_24,3,851.5,2554.5
2024-03-28,South,Keyboard,Customer_41,5,37.8,189.0
2025-08-03,North,Laptop,Customer_39,1,949.08,949.08
2025-11-13,West,Tablet,Customer_26,2,401.9,803.8
2025-04-08,Central,Smartwatch,Customer_32,5,204.84,1024.2
2024-01-25,South,Smartphone,Customer_40,4,620.45,2481.8
2025-07-04,West,Headphones,Customer_41,2,89.14,178.28
2025-10-21,East,Monitor,Customer_51,3,249.66,748.98
2025-06-22,South,Monitor,Customer_13,1,295.18,295.18
2025-05-23,East,Monitor,Customer_4,1,274.31,274.31
2024-08-14,Central,Tablet,Customer_10,2,377.82,755.64
2024-02-22,West,Monitor,Customer_7,3,231.83,695.49
2024-10-27,South,Smartwatch,Customer_52,1,212.22,212.22
2024-01-02,North,Tablet,Customer_9,3,350.75,1052.25
2025-07-19,East,Smartwatch,Customer_15,2,228.13,456.26
2024-11-09,Central,Smartwatch,Customer_59,7,217.04,1519.28
2025-12-10,West,Tablet,Customer_32,2,397.28,794.56
2024-01-12,North,Tablet,Customer_4,5,382.76,1913.8
2025-03-21,North,Headphones,Customer_54,2,78.4,156.8
2024-12-07,South,Smartphone,Customer_27,3,598.51,1795.53
2024-12-16,North,Smartphone,Customer_42,4,649.93,2599.72
2025-08-23,West,Smartwatch,Customer_39,4,211.62,846.48
2025-04-09,South,Keyboard,Customer_21,1,46.83,46.83
2024-08-28,East,Tablet,Customer_31,2,345.54,691.08
2024-10-02,North,Mouse,Customer_2,1,25.74,25.74
2025-05-26,South,Smartphone,Customer_29,2,636.04,1272.08
2025-11-20,South,Headphones,Customer_52,2,79.12,158.24
2025-08-01,East,Smartphone,Customer_22,2,708.52,1417.04
2024-12-29,East,Smartwatch,Customer_40,2,205.75,411.5
2024-11-04,North,Mouse,Customer_37,2,25.86,51.72
2024-09-17,South,Monitor,Customer_10,1,244.97,244.97
2024-05-20,West,Laptop,Customer_58,1,805.68,805.68
2024-12-31,North,Monitor,Customer_21,4,239.65,958.6
2024-07-21,North,Mouse,Customer_2,1,25.04,25.04
2024-03-07,Central,Tablet,Customer_38,4,331.24,1324.96
2025-04-01,East,Smartwatch,Customer_24,3,202.18,606.54
2025-08-11,West,Smartphone,Customer_41,2,628.13,1256.26
2024-11-13,North,Laptop,Customer_4,6,726.15,4356.9
2024-01-27,East,Headphones,Customer_14,3,73.18,219.54
2025-10-21,North,Mouse,Customer_49,1,28.25,28.25
2025-12-25,Central,Laptop,Customer_29,3,930.97,2792.91
2024-04-12,West,Smartphone,Customer_51,1,614.01,614.01
2025-06-13,East,Mouse,Customer_28,1,24.8,24.8
2025-08-11,West,Laptop,Customer_27,1,803.52,803.52
2024-06-24,West,Smartwatch,Customer_21,3,193.41,580.23
2025-01-10,West,Monitor,Customer_57,3,285.4,856.2
2025-06-09,South,Tablet,Customer_9,5,352.43,1762.15
2025-12-01,North,Mouse,Customer_10,9,26.44,237.96
2025-04-06,North,Mouse,Customer_46,2,26.83,53.66
2024-08-03,South,Monitor,Customer_58,1,263.13,263.13
2025-08-01,South,Smartphone,Customer_30,4,695.99,2783.96
2025-01-19,North,Mouse,Customer_51,5,24.56,122.8
2025-08-05,Central,Mouse,Customer_17,2,28.25,56.5
2024-03-31,South,Smartwatch,Customer_16,2,187.95,375.9
2025-06-11,North,Keyboard,Customer_32,6,43.98,263.88
2025-11-07,South,Smartwatch,Customer_44,5,214.32,1071.6
2025-02-17,East,Keyboard,Customer_18,3,39.22,117.66
2025-02-04,South,Headphones,Customer_8,4,86.06,344.24
2024-07-29,North,Headphones,Customer_53,7,77.8,544.6
2024-06-04,North,Keyboard,Customer_26,5,38.6,193.0
2024-04-15,North,Keyboard,Customer_36,5,37.54,187.7
2025-03-27,East,Tablet,Customer_25,2,376.15,752.3
2025-07-27,East,Monitor,Customer_59,2,263.73,527.46
2024-07-01,North,Headphones,Customer_50,4,78.31,313.24
2025-02-12,East,Tablet,Customer_36,5,395.8,1979.0
2024-10-26,South,Smartwatch,Customer_21,1,202.49,202.49
2024-05-14,North,Smartphone,Customer_25,4,599.38,2397.52
2025-05-30,Central,Laptop,Customer_8,3,914.74,2744.22
2025-10-07,South,Mouse,Customer_35,2,28.75,57.5
2025-07-16,North,Tablet,Customer_14,2,342.16,684.32
2025-12-19,West,Headphones,Customer_6,5,92.91,464.55
2024-01-28,West,Laptop,Customer_46,1,868.95,868.95
2025-04-30,North,Headphones,Customer_52,4,93.89,375.56
2025-10-16,West,Laptop,Customer_32,3,874.68,2624.04
2024-02-09,West,Laptop,Customer_1,1,793.33,793.33
2024-07-04,East,Smartwatch,Customer_58,3,216.67,650.01
2024-10-16,North,Headphones,Customer_38,2,87.03,174.06
2024-10-07,North,Monitor,Customer_4,5,236.7,1183.5
2024-01-24,Central,Laptop,Customer_11,2,852.15,1704.3
2024-01-24,North,Smartphone,Customer_44,2,644.17,1288.34
2024-01-14,Central,Laptop,Customer_10,3,811.18,2433.54
2025-09-29,North,Mouse,Customer_12,2,27.24,54.48
2025-08-12,North,Keyboard,Customer_19,1,42.66,42.66
2025-10-14,West,Smartwatch,Customer_42,2,225.26,450.52
2024-04-24,West,Smartwatch,Customer_40,1,203.51,203.51
2024-02-19,North,Monitor,Customer_47,1,245.14,245.14
2025-08-07,North,Monitor,Customer_21,1,267.94,267.94
2024-01-14,North,Tablet,Customer_10,3,327.71,983.13
2025-11-07,Central,Laptop,Customer_58,5,933.22,4666.1
2024-12-11,Central,Headphones,Customer_16,2,87.85,175.7
2024-06-05,Central,Mouse,Customer_27,2,23.34,46.68
2025-11-30,North,Mouse,Customer_58,1,25.67,25.67
2024-11-27,West,Tablet,Customer_51,1,350.08,350.08
2024-06-27,South,Monitor,Customer_24,4,243.01,972.04
2024-09-01,West,Smartphone,Customer_44,2,622.8,1245.6
2025-02-02,West,Smartphone,Customer_22,1,617.92,617.92
2024-09-18,South,Headphones,Customer_34,1,79.96,79.96
2025-06-23,West,Laptop,Customer_24,3,924.12,2772.36
2025-01-29,South,Headphones,Customer_18,1,84.12,84.12
2024-09-12,East,Tablet,Customer_18,2,339.51,679.02
2025-07-06,South,Keyboard,Customer_11,6,46.15,276.9
2024-06-19,West,Smartwatch,Customer_35,2,187.65,375.3
2024-05-24,West,Smartwatch,Customer_18,2,217.14,434.28
2025-10-21,East,Keyboard,Customer_48,6,43.98,263.88
2025-03-08,South,Monitor,Customer_47,1,266.55,266.55
2025-01-21,South,Smartwatch,Customer_40,7,207.05,1449.35
2024-07-13,East,Tablet,Customer_55,2,336.05,672.1
2024-07-13,West,Keyboard,Customer_37,4,43.59,174.36
2025-09-28,West,Monitor,Customer_51,2,256.92,513.84
2025-01-31,East,Monitor,Customer_35,2,260.03,520.06
2025-05-21,Central,Smartwatch,Customer_27,8,217.31,1738.48
2024-12-28,South,Keyboard,Customer_21,6,36.36,218.16
2025-08-13,South,Smartwatch,Customer_44,2,235.28,470.56
2024-03-05,North,Tablet,Customer_48,4,322.26,1289.04
2025-08-14,West,Mouse,Customer_36,4,29.4,117.6
2024-07-08,West,Keyboard,Customer_32,2,38.86,77.72
2024-01-13,Central,Smartwatch,Customer_9,2,180.11,360.22
2025-01-22,North,Tablet,Customer_38,2,347.71,695.42
2024-11-20,North,Tablet,Customer_17,3,369.66,1108.98
2024-01-18,West,Tablet,Customer_11,2,373.6,747.2
2025-04-16,North,Mouse,Customer_33,3,27.36,82.08
2025-07-02,North,Smartphone,Customer_19,1,706.54,706.54
2025-10-30,West,Tablet,Customer_44,1,347.09,347.09
2025-10-26,Central,Mouse,Customer_19,3,27.57,82.71
2024-10-04,Central,Monitor,Customer_19,2,232.02,464.04
2025-08-08,East,Smartphone,Customer_1,1,600.56,600.56
2024-10-01,West,Monitor,Customer_26,2,263.23,526.46
2025-05-20,West,Smartwatch,Customer_48,5,212.14,1060.7
2024-09-18,West,Laptop,Customer_26,5,869.66,4348.3
2024-10-17,South,Headphones,Customer_10,5,75.87,379.35
2024-09-29,Central,Headphones,Customer_17,1,80.82,80.82
2024-12-20,Central,Laptop,Customer_36,1,860.76,860.76
2024-04-13,South,Smartwatch,Customer_8,4,208.03,832.12
2025-10-01,East,Laptop,Customer_57,1,818.22,818.22
2025-09-01,South,Keyboard,Customer_27,1,43.07,43.07
2025-10-30,North,Headphones,Customer_23,1,87.84,87.84
2024-11-23,North,Keyboard,Customer_30,1,40.71,40.71
2025-06-21,East,Headphones,Customer_14,1,93.15,93.15
2024-11-21,North,Smartphone,Customer_42,1,620.36,620.36
2024-06-10,West,Monitor,Customer_18,3,255.75,767.25
2025-05-06,East,Laptop,Customer_50,3,841.48,2524.44
2025-02-05,North,Monitor,Customer_48,1,268.9,268.9
2024-04-13,North,Laptop,Customer_13,4,869.66,3478.64
2025-05-09,Central,Mouse,Customer_53,4,28.44,113.76
2024-02-07,North,Keyboard,Customer_48,6,41.09,246.54
2025-01-19,North,Mouse,Customer_31,2,25.31,50.62
2025-04-08,South,Smartphone,Customer_59,5,684.66,3423.3
2025-09-01,South,Laptop,Customer_51,1,924.69,924.69
2025-07-09,Central,Monitor,Customer_36,4,277.39,1109.56
2025-05-10,West,Laptop,Customer_35,2,909.99,1819.98
2025-05-12,North,Tablet,Customer_36,2,369.35,738.7
2024-12-26,South,Headphones,Customer_55,1,82.21,82.21
2025-06-01,East,Tablet,Customer_41,7,367.02,2569.14
2024-11-14,South,Keyboard,Customer_47,1,43.05,43.05
2025-10-30,West,Laptop,Customer_2,2,810.32,1620.64
2024-11-16,Central,Monitor,Customer_41,1,233.45,233.45
2025-04-04,South,Monitor,Customer_59,6,279.14,1674.84
2024-08-14,South,Monitor,Customer_37,2,237.81,475.62
2024-09-22,East,Tablet,Customer_1,3,343.78,1031.34
2024-09-30,North,Tablet,Customer_33,1,353.98,353.98
2025-07-21,East,Keyboard,Customer_48,4,46.58,186.32
2024-11-03,East,Headphones,Customer_21,2,81.76,163.52
2024-10-07,East,Headphones,Customer_26,5,85.69,428.45
2024-02-26,Central,Laptop,Customer_49,1,841.76,841.76
2025-03-17,Central,Keyboard,Customer_24,5,43.24,216.2
2025-11-09,Central,Mouse,Customer_53,1,27.76,27.76
2025-02-12,West,Headphones,Customer_27,4,81.56,326.24
2025-02-26,North,Smartphone,Customer_35,3,700.02,2100.06
2025-01-25,West,Laptop,Customer_26,6,823.85,4943.1
2025-04-13,West,Mouse,Customer_60,3,28.4,85.2
2024-06-18,North,Mouse,Customer_19,1,23.26,23.26
2024-12-29,South,Mouse,Customer_7,5,23.98,119.9
2025-10-01,North,Keyboard,Customer_4,1,41.95,41.95
2024-07-09,East,Tablet,Customer_24,1,358.67,358.67
2025-08-09,South,Monitor,Customer_36,2,260.65,521.3
2025-01-23,Central,Smartwatch,Customer_33,1,198.59,198.59
2025-06-30,West,Tablet,Customer_53,3,414.23,1242.69
2024-08-23,West,Smartphone,Customer_1,1,614.6,614.6
2025-01-05,East,Keyboard,Customer_13,3,42.86,128.58
2024-04-28,South,Tablet,Customer_36,5,325.81,1629.05
2024-11-22,East,Headphones,Customer_59,1,77.21,77.21
2025-04-17,South,Monitor,Customer_43,3,281.13,843.39
2024-08-28,North,Monitor,Customer_23,3,225.94,677.82
2025-05-01,East,Tablet,Customer_45,5,370.22,1851.1
2024-03-08,South,Headphones,Customer_44,4,73.14,292.56
2024-02-15,North,Smartphone,Customer_42,1,598.54,598.54
2024-07-02,South,Laptop,Customer_31,1,848.96,848.96
2025-05-18,West,Laptop,Customer_19,2,822.19,1644.38
2025-02-19,North,Keyboard,Customer_3,6,40.28,241.68
2024-10-13,East,Headphones,Customer_18,2,86.02,172.04
2025-03-09,West,Laptop,Customer_23,3,884.44,2653.32
2024-06-23,North,Headphones,Customer_58,11,73.26,805.86
2025-01-09,West,Smartwatch,Customer_46,1,211.39,211.39
2024-10-27,North,Smartwatch,Customer_35,1,185.04,185.04
2025-06-15,East,Smartwatch,Customer_29,5,219.76,1098.8
2024-06-07,East,Smartphone,Customer_3,3,651.54,1954.62
2025-10-03,North,Smartphone,Customer_27,1,668.55,668.55
2025-11-06,Central,Headphones,Customer_12,2,89.38,178.76
2024-05-21,North,Smartphone,Customer_6,4,600.9,2403.6
2025-04-27,North,Smartphone,Customer_47,4,643.4,2573.6
2025-05-20,Central,Tablet,Customer_42,5,412.92,2064.6
2024-02-10,Central,Keyboard,Customer_28,2,38.58,77.16
2025-12-06,East,Headphones,Customer_34,7,87.16,610.12
2024-09-14,South,Smartphone,Customer_30,1,621.34,621.34
2024-06-08,Central,Tablet,Customer_53,4,376.22,1504.88
2024-09-03,East,Smartwatch,Customer_15,4,185.23,740.92
2025-07-29,East,Monitor,Customer_2,2,251.4,502.8
2025-06-23,West,Smartwatch,Customer_59,5,199.14,995.7
2025-09-09,West,Keyboard,Customer_32,2,44.79,89.58
2024-11-08,South,Smartphone,Customer_27,1,631.35,631.35
2025-01-19,North,Laptop,Customer_16,3,,2486.34
2025-06-26,West,Smartwatch,Customer_35,2,218.82,437.64
2025-07-09,North,Smartphone,Customer_41,3,622.33,1866.99
2025-05-14,South,Keyboard,Customer_54,1,39.2,39.2
2025-07-07,West,Headphones,Customer_42,1,77.77,77.77
2025-12-23,North,Smartphone,Customer_40,1,632.13,632.13
2024-04-30,North,Smartphone,Customer_2,2,572.26,1144.52
2025-05-15,South,Smartphone,Customer_48,6,675.1,4050.6
2024-06-14,Central,Headphones,Customer_56,4,81.65,326.6
2024-03-20,North,Smartphone,Customer_45,3,642.19,1926.57
2024-06-10,South,Tablet,Customer_57,2,374.91,749.82
2024-05-15,South,Smartwatch,Customer_6,4,185.16,740.64
2024-11-15,West,Smartwatch,Customer_43,1,206.5,206.5
2025-01-18,South,Smartphone,Customer_1,3,692.15,2076.45
2024-11-01,East,Smartphone,Customer_57,1,591.36,591.36
2024-02-24,South,Smartwatch,Customer_13,1,219.25,219.25
2024-05-01,East,Smartwatch,Customer_60,2,184.78,369.56
2024-04-11,North,Headphones,Customer_20,4,73.12,292.48
2024-07-14,East,Headphones,Customer_45,3,76.76,230.28
2025-01-27,North,Headphones,Customer_55,3,86.69,260.07
2025-07-15,East,Monitor,Customer_13,5,270.16,1350.8
2024-10-27,Central,Mouse,Customer_11,1,24.92,24.92
2025-07-21,East,Laptop,Customer_16,1,870.51,870.51
2025-12-29,West,Mouse,Customer_23,1,25.97,25.97
2024-06-03,East,Headphones,Customer_31,6,85.34,512.04
2025-04-02,Central,Tablet,Customer_5,4,353.45,1413.8
2025-11-06,Central,Keyboard,Customer_56,2,46.88,93.76
2025-01-13,South,Headphones,Customer_60,4,80.13,320.52
2024-12-21,East,Keyboard,Customer_56,3,37.94,113.82
2025-09-14,West,Smartwatch,Customer_29,6,221.25,1327.5
2025-03-10,Central,Monitor,Customer_12,4,253.06,1012.24
2025-12-20,South,Laptop,Customer_20,1,827.53,827.53
2024-11-11,Central,Headphones,Customer_14,1,76.49,76.49
2024-12-18,South,Smartwatch,Customer_40,4,193.52,774.08
2024-04-29,Central,Tablet,Customer_59,2,316.98,633.96
2025-05-19,North,Keyboard,Customer_59,2,44.95,89.9
2025-05-01,North,Laptop,Customer_54,2,873.9,1747.8
2024-10-01,South,Headphones,Customer_46,1,81.04,81.04
2025-05-13,North,Laptop,Customer_31,4,845.99,3383.96
2025-05-21,North,Headphones,Customer_57,1,84.71,84.71
2025-01-31,Central,Smartwatch,Customer_33,2,202.94,405.88
2024-03-10,West,Tablet,Customer_28,2,334.51,669.02
2025-07-27,South,Mouse,Customer_43,1,26.56,26.56
2025-10-30,North,Mouse,Customer_27,3,28.54,85.62
2024-08-12,Central,Smartwatch,Customer_46,1,209.78,209.78
2025-01-17,Central,Monitor,Customer_53,4,268.0,1072.0
2024-03-06,West,Monitor,Customer_12,3,259.81,779.43
2025-05-01,North,Headphones,Customer_38,7,86.08,602.56
2024-05-18,South,Headphones,Customer_25,3,81.01,243.03
2025-04-21,South,Monitor,Customer_4,5,292.56,1462.8
2024-11-08,East,Monitor,Customer_10,4,251.64,1006.56
2025-09-30,East,Laptop,Customer_45,1,835.54,835.54
2025-10-13,North,Keyboard,Customer_2,5,45.38,226.9
2025-03-12,West,Monitor,Customer_50,1,252.3,252.3
2025-06-16,North,Mouse,Customer_41,2,24.81,49.62
2025-07-01,East,Laptop,Customer_41,1,815.39,815.39
2025-02-13,Central,Smartphone,Customer_24,5,662.3,3311.5
2025-02-07,North,Laptop,Customer_50,1,915.66,915.66
2024-11-21,South,Laptop,Customer_48,3,807.6,2422.8
2024-09-29,South,Headphones,Customer_58,2,78.01,156.02
2024-03-29,Central,Keyboard,Customer_49,1,36.25,36.25
2024-02-04,West,Smartwatch,Customer_60,6,207.53,1245.18
2024-06-01,North,Tablet,Customer_54,2,350.64,701.28
2025-08-24,West,Headphones,Customer_40,4,91.17,364.68
